id,postalCode,street,language,user_id
1917,4465,Hirschengraben 44,FR,1917
1918,4466,Bärenplatz 10,IT,1918
1919,4467,Winkelriedstrasse 25,DE,1919
1920,4468,Marktplatz 43,FR,1920
1921,4469,Bärenplatz 43,DE,1921
1922,4492,Poststrasse 65,FR,1922
1923,4493,Poststrasse 29,FR,1923
1924,4494,Usterstrasse 83,DE,1924
1925,4495,Place de l'hôtel 47,FR,1925
1926,4496,Place de l'hôtel 32,FR,1926
1927,4497,Marktplatz 51,FR,1927
1928,4500,Piazza Riforma 58,FR,1928
1929,4512,Piazza Riforma 67,IT,1929
1930,4513,Rue de l'hôpital 69,IT,1930
1931,4514,Bahnhofstrasse 29,DE,1931
1932,4515,Rue de la Croix-Rouge 27,IT,1932
1933,4515,Zürcherstrasse 18,IT,1933
1934,4522,Place de l'hôtel 92,IT,1934
1935,4523,Zürcherstrasse 48,IT,1935
1936,4524,Marktgasse 20,DE,1936
1937,4524,Via Trevano 36,IT,1937
1938,4524,Morgartenstrasse 19,DE,1938
1939,4525,Hirschengraben 23,IT,1939
1940,4528,Poststrasse 81,FR,1940
1941,4532,Rue de l'hôpital 24,FR,1941
1942,4533,Bahnhofstrasse 38,DE,1942
1943,4534,Bärenplatz 27,FR,1943
1944,4535,Winkelriedstrasse 66,IT,1944
1945,4535,Winkelriedstrasse 35,IT,1945
1946,4536,Industriestrasse 69,IT,1946
1947,4537,Poststrasse 93,IT,1947
1948,4538,Marktgasse 2,DE,1948
1949,4539,Usterstrasse 77,DE,1949
1950,4539,Via Trevano 17,IT,1950
1951,4542,Hirschengraben 16,IT,1951
1952,4543,Werdstrasse 21,IT,1952
1953,4552,Piazza Riforma 81,DE,1953
1954,4553,Marktplatz 76,IT,1954
1955,4554,Morgartenstrasse 16,FR,1955
1956,4554,Rue de la Croix-Rouge 16,FR,1956
1957,4556,Hirschengraben 21,IT,1957
1958,4556,Morgartenstrasse 14,FR,1958
1959,4556,Piazza Riforma 93,DE,1959
1960,4556,Rue de l'hôpital 53,DE,1960
1961,4557,Industriestrasse 99,FR,1961
1962,4558,Bahnhofstrasse 10,DE,1962
1963,4558,Bärenplatz 24,DE,1963
1964,4558,Industriestrasse 71,IT,1964
1965,4562,Marktgasse 98,FR,1965
1966,4563,Bahnhofstrasse 55,IT,1966
1967,4564,Bärenplatz 77,DE,1967
1968,4564,Rue du Château 14,DE,1968
1969,4565,Tellstrasse 24,DE,1969
1970,4566,Usterstrasse 32,FR,1970
1971,4566,Poststrasse 89,DE,1971
1972,4566,Werdstrasse 16,DE,1972
1973,4571,Place de l'hôtel 30,DE,1973
1974,4571,Tellstrasse 21,DE,1974
1975,4573,Werdstrasse 74,FR,1975
1976,4574,Piazza Riforma 82,IT,1976
1977,4574,Bahnhofstrasse 10,DE,1977
1978,4576,Via Trevano 71,DE,1978
1979,4577,Industriestrasse 44,IT,1979
1980,4578,Rue de l'hôpital 2,FR,1980
1981,4579,Usterstrasse 21,FR,1981
1982,4581,Marktgasse 10,FR,1982
1983,4582,Rue de l'hôpital 40,IT,1983
1984,4583,Rue de l'hôpital 65,FR,1984
1985,4583,Marktgasse 9,IT,1985
1986,4584,Hirschengraben 97,DE,1986
1987,4584,Winkelriedstrasse 34,IT,1987
1988,4585,Via Trevano 1,IT,1988
1989,4586,Rue de l'hôpital 37,DE,1989
1990,4587,Marktplatz 37,IT,1990
1991,4588,Rue de la Croix-Rouge 23,FR,1991
1992,4588,Bahnhofstrasse 95,FR,1992
1993,4588,Dufourstrasse 84,IT,1993
1994,4600,Rue de l'hôpital 45,DE,1994
1995,4612,Place de l'hôtel 23,IT,1995
1996,4613,Marktplatz 22,IT,1996
1997,4614,Bärenplatz 45,DE,1997
1998,4615,Winkelriedstrasse 21,DE,1998
1999,4616,Winkelriedstrasse 97,DE,1999
2000,4617,Industriestrasse 30,DE,2000
2001,4618,Morgartenstrasse 97,FR,2001
2002,4622,Via Trevano 27,FR,2002
2003,4623,Marktgasse 17,IT,2003
2004,4624,Morgartenstrasse 90,DE,2004
2005,4625,Morgartenstrasse 16,IT,2005
2006,4626,Winkelriedstrasse 26,DE,2006
2007,4628,Industriestrasse 91,DE,2007
2008,4629,Rue de l'hôpital 17,FR,2008
2009,4632,Poststrasse 42,DE,2009
2010,4633,Zürcherstrasse 56,DE,2010
2011,4634,Rue de l'hôpital 46,FR,2011
2012,4652,Usterstrasse 29,DE,2012
2013,4653,Hirschengraben 23,FR,2013
2014,4654,Via Trevano 32,DE,2014
2015,4655,Marktplatz 24,DE,2015
2016,4655,Marktplatz 33,FR,2016
2017,4656,Hirschengraben 40,IT,2017
2018,4657,Industriestrasse 98,IT,2018
2019,4658,Usterstrasse 9,FR,2019
2020,4663,Rue du Château 41,IT,2020
2021,4665,Rue du Château 64,IT,2021
2022,4702,Winkelriedstrasse 24,DE,2022
2023,4703,Hirschengraben 98,IT,2023
2024,4704,Industriestrasse 67,DE,2024
2025,4704,Rue du Château 59,FR,2025
2026,4710,Industriestrasse 42,IT,2026
2027,4712,Tellstrasse 88,IT,2027
2028,4713,Hirschengraben 80,FR,2028
2029,4714,Werdstrasse 81,FR,2029
2030,4715,Tellstrasse 88,DE,2030
2031,4716,Usterstrasse 94,FR,2031
2032,4716,Zürcherstrasse 71,IT,2032
2033,4717,Hirschengraben 65,DE,2033
2034,4718,Usterstrasse 76,IT,2034
2035,4719,Piazza Riforma 15,DE,2035
2036,4800,Marktgasse 10,IT,2036
2037,4802,Winkelriedstrasse 95,DE,2037
2038,4803,Bahnhofstrasse 91,DE,2038
2039,4805,Place de l'hôtel 29,DE,2039
2040,4806,Zürcherstrasse 46,FR,2040
2041,4812,Piazza Riforma 80,FR,2041
2042,4813,Werdstrasse 70,FR,2042
2043,4814,Tellstrasse 13,IT,2043
2044,4852,Hirschengraben 87,IT,2044
2045,4853,Morgartenstrasse 51,FR,2045
2046,4853,Via Trevano 91,IT,2046
2047,4856,Bahnhofstrasse 73,IT,2047
2048,4900,Rue du Château 100,DE,2048
2049,4911,Bärenplatz 72,IT,2049
2050,4912,Poststrasse 84,FR,2050
2051,4913,Usterstrasse 12,IT,2051
2052,4914,Piazza Riforma 86,FR,2052
2053,4915,Rue de l'hôpital 54,IT,2053
2054,4916,Tellstrasse 63,IT,2054
2055,4917,Piazza Riforma 84,DE,2055
2056,4917,Bahnhofstrasse 69,DE,2056
2057,4919,Rue de la Croix-Rouge 62,DE,2057
2058,4922,Dufourstrasse 70,IT,2058
2059,4922,Zürcherstrasse 33,DE,2059
2060,4923,Rue de l'hôpital 37,DE,2060
2061,4924,Dufourstrasse 88,FR,2061
2062,4932,Poststrasse 61,IT,2062
2063,4932,Bahnhofstrasse 49,DE,2063
2064,4933,Rue du Château 67,IT,2064
2065,4934,Tellstrasse 68,IT,2065
2066,4935,Rue de l'hôpital 15,FR,2066
2067,4936,Usterstrasse 75,IT,2067
2068,4937,Hirschengraben 14,FR,2068
2069,4938,Hirschengraben 95,FR,2069
2070,4938,Poststrasse 44,DE,2070
2071,4942,Industriestrasse 36,FR,2071
2072,4943,Rue de l'hôpital 93,DE,2072
2073,4944,Dufourstrasse 99,DE,2073
2074,4950,Zürcherstrasse 54,FR,2074
2075,4952,Tellstrasse 71,DE,2075
2076,4953,Hirschengraben 71,FR,2076
2077,4954,Place de l'hôtel 16,DE,2077
2078,4955,Hirschengraben 71,DE,2078
2079,5000,Dufourstrasse 94,IT,2079
2080,5012,Werdstrasse 98,FR,2080
2081,5012,Morgartenstrasse 80,IT,2081
2082,5012,Via Trevano 46,DE,2082
2083,5013,Place de l'hôtel 47,DE,2083
2084,5014,Via Trevano 73,DE,2084
2085,5015,Winkelriedstrasse 47,FR,2085
2086,5017,Bahnhofstrasse 22,DE,2086
2087,5018,Poststrasse 21,IT,2087
2088,5022,Bärenplatz 34,IT,2088
2089,5023,Werdstrasse 32,DE,2089
2090,5024,Usterstrasse 31,IT,2090
2091,5025,Bärenplatz 4,FR,2091
2092,5026,Dufourstrasse 79,IT,2092
2093,5027,Zürcherstrasse 57,FR,2093
2094,5028,Werdstrasse 14,DE,2094
2095,5032,Bärenplatz 5,DE,2095
2096,5033,Usterstrasse 18,IT,2096
2097,5034,Dufourstrasse 34,FR,2097
2098,5035,Rue de la Croix-Rouge 72,FR,2098
2099,5036,Bärenplatz 28,FR,2099
2100,5037,Dufourstrasse 8,DE,2100
2101,5040,Werdstrasse 43,IT,2101
2102,5042,Usterstrasse 53,DE,2102
2103,5043,Morgartenstrasse 43,FR,2103
2104,5044,Dufourstrasse 40,IT,2104
2105,5046,Via Trevano 13,IT,2105
2106,5046,Morgartenstrasse 76,IT,2106
2107,5046,Poststrasse 10,FR,2107
2108,5053,Bärenplatz 31,FR,2108
2109,5053,Rue de l'hôpital 4,DE,2109
2110,5054,Poststrasse 45,DE,2110
2111,5054,Marktgasse 73,IT,2111
2112,5056,Werdstrasse 91,DE,2112
2113,5057,Usterstrasse 41,FR,2113
2114,5058,Rue de l'hôpital 54,IT,2114
2115,5062,Place de l'hôtel 5,DE,2115
2116,5063,Marktgasse 67,DE,2116
2117,5064,Marktplatz 35,IT,2117
2118,5070,Piazza Riforma 47,FR,2118
2119,5072,Dufourstrasse 83,IT,2119
2120,5073,Hirschengraben 70,FR,2120
2121,5074,Rue de l'hôpital 8,IT,2121
2122,5075,Tellstrasse 96,IT,2122
2123,5076,Bärenplatz 18,FR,2123
2124,5077,Piazza Riforma 11,DE,2124
2125,5078,Industriestrasse 76,DE,2125
2126,5079,Industriestrasse 76,DE,2126
2127,5080,Marktplatz 59,FR,2127
2128,5082,Werdstrasse 19,DE,2128
2129,5083,Poststrasse 89,IT,2129
2130,5084,Werdstrasse 60,FR,2130
2131,5085,Werdstrasse 36,FR,2131
2132,5102,Marktplatz 97,DE,2132
2133,5103,Werdstrasse 59,IT,2133
2134,5103,Poststrasse 88,FR,2134
2135,5105,Rue de l'hôpital 92,IT,2135
2136,5106,Winkelriedstrasse 53,FR,2136
2137,5107,Piazza Riforma 98,IT,2137
2138,5108,Hirschengraben 36,DE,2138
2139,5112,Hirschengraben 78,IT,2139
2140,5113,Tellstrasse 83,FR,2140
2141,5116,Rue de la Croix-Rouge 88,IT,2141
2142,5200,Marktplatz 55,DE,2142
2143,5210,Marktplatz 1,FR,2143
2144,5212,Piazza Riforma 91,DE,2144
2145,5213,Usterstrasse 46,DE,2145
2146,5222,Piazza Riforma 92,IT,2146
2147,5223,Rue du Château 69,FR,2147
2148,5224,Marktplatz 58,FR,2148
2149,5224,Piazza Riforma 98,FR,2149
2150,5224,Usterstrasse 27,IT,2150
2151,5225,Piazza Riforma 100,IT,2151
2152,5233,Rue du Château 40,DE,2152
2153,5234,Bärenplatz 65,DE,2153
2154,5235,Industriestrasse 61,DE,2154
2155,5236,Hirschengraben 10,FR,2155
2156,5237,Marktplatz 3,IT,2156
2157,5242,Rue de la Croix-Rouge 56,DE,2157
2158,5242,Via Trevano 17,IT,2158
2159,5243,Werdstrasse 47,IT,2159
2160,5244,Marktgasse 100,IT,2160
2161,5245,Bärenplatz 94,IT,2161
2162,5246,Rue du Château 11,IT,2162
2163,5272,Werdstrasse 81,IT,2163
2164,5273,Rue de l'hôpital 87,DE,2164
2165,5274,Zürcherstrasse 36,FR,2165
2166,5275,Piazza Riforma 26,IT,2166
2167,5276,Poststrasse 96,IT,2167
2168,5277,Rue de la Croix-Rouge 12,DE,2168
2169,5300,Zürcherstrasse 81,FR,2169
2170,5301,Piazza Riforma 5,IT,2170
2171,5303,Werdstrasse 56,DE,2171
2172,5304,Usterstrasse 7,IT,2172
2173,5305,Rue de l'hôpital 60,FR,2173
2174,5306,Werdstrasse 59,IT,2174
2175,5312,Winkelriedstrasse 94,FR,2175
2176,5313,Marktgasse 76,FR,2176
2177,5314,Winkelriedstrasse 56,FR,2177
2178,5315,Place de l'hôtel 27,IT,2178
2179,5316,Via Trevano 84,FR,2179
2180,5316,Dufourstrasse 32,DE,2180
2181,5317,Industriestrasse 65,FR,2181
2182,5318,Industriestrasse 75,FR,2182
2183,5322,Via Trevano 18,FR,2183
2184,5323,Usterstrasse 38,IT,2184
2185,5324,Winkelriedstrasse 95,FR,2185
2186,5325,Dufourstrasse 80,DE,2186
2187,5326,Hirschengraben 94,DE,2187
2188,5330,Place de l'hôtel 51,FR,2188
2189,5332,Bärenplatz 46,DE,2189
2190,5333,Hirschengraben 57,IT,2190
2191,5334,Rue du Château 35,DE,2191
2192,5400,Dufourstrasse 60,FR,2192
2193,5405,Rue de la Croix-Rouge 60,DE,2193
2194,5406,Tellstrasse 28,IT,2194
2195,5408,Rue du Château 71,IT,2195
2196,5412,Poststrasse 74,IT,2196
2197,5413,Winkelriedstrasse 63,IT,2197
2198,5415,Rue de l'hôpital 36,IT,2198
2199,5415,Piazza Riforma 37,DE,2199
2200,5415,Werdstrasse 66,DE,2200
2201,5416,Rue de la Croix-Rouge 65,DE,2201
2202,5417,Tellstrasse 40,FR,2202
2203,5420,Poststrasse 95,DE,2203
2204,5423,Poststrasse 13,FR,2204
2205,5425,Werdstrasse 82,DE,2205
2206,5426,Morgartenstrasse 60,IT,2206
2207,5430,Bärenplatz 65,IT,2207
2208,5432,Marktgasse 16,DE,2208
2209,5436,Industriestrasse 55,DE,2209
2210,5442,Rue du Château 32,FR,2210
2211,5443,Zürcherstrasse 50,DE,2211
2212,5444,Rue de la Croix-Rouge 92,FR,2212
2213,5445,Tellstrasse 58,IT,2213
2214,5452,Tellstrasse 31,IT,2214
2215,5453,Rue de l'hôpital 46,IT,2215
2216,5454,Poststrasse 72,DE,2216
2217,5462,Zürcherstrasse 7,FR,2217
2218,5463,Tellstrasse 3,DE,2218
2219,5464,Via Trevano 36,IT,2219
2220,5465,Rue du Château 69,DE,2220
2221,5466,Poststrasse 64,IT,2221
2222,5467,Marktgasse 66,IT,2222
2223,5502,Hirschengraben 46,IT,2223
2224,5503,Rue de la Croix-Rouge 2,FR,2224
2225,5504,Marktgasse 9,IT,2225
2226,5505,Rue de l'hôpital 97,IT,2226
2227,5506,Dufourstrasse 49,FR,2227
2228,5507,Bärenplatz 53,FR,2228
2229,5512,Piazza Riforma 85,DE,2229
2230,5522,Rue du Château 88,IT,2230
2231,5524,Zürcherstrasse 17,DE,2231
2232,5524,Tellstrasse 99,FR,2232
2233,5525,Place de l'hôtel 54,FR,2233
2234,5600,Usterstrasse 16,DE,2234
2235,5600,Bahnhofstrasse 76,FR,2235
2236,5603,Winkelriedstrasse 45,DE,2236
2237,5604,Winkelriedstrasse 30,IT,2237
2238,5605,Dufourstrasse 12,FR,2238
2239,5606,Rue du Château 18,DE,2239
2240,5607,Poststrasse 63,DE,2240
2241,5608,Piazza Riforma 10,DE,2241
2242,5610,Rue de la Croix-Rouge 76,FR,2242
2243,5611,Zürcherstrasse 56,IT,2243
2244,5612,Piazza Riforma 47,FR,2244
2245,5613,Bahnhofstrasse 5,FR,2245
2246,5614,Zürcherstrasse 80,DE,2246
2247,5615,Industriestrasse 74,DE,2247
2248,5616,Rue du Château 82,DE,2248
2249,5617,Rue du Château 33,FR,2249
2250,5618,Usterstrasse 47,FR,2250
2251,5619,Place de l'hôtel 9,FR,2251
2252,5619,Marktgasse 32,DE,2252
2253,5620,Piazza Riforma 10,DE,2253
2254,5621,Marktplatz 5,IT,2254
2255,5622,Usterstrasse 38,DE,2255
2256,5623,Rue de l'hôpital 42,DE,2256
2257,5624,Dufourstrasse 23,DE,2257
2258,5624,Rue de l'hôpital 7,IT,2258
2259,5625,Usterstrasse 1,DE,2259
2260,5626,Place de l'hôtel 83,IT,2260
2261,5627,Usterstrasse 64,FR,2261
2262,5628,Industriestrasse 2,DE,2262
2263,5630,Bärenplatz 66,IT,2263
2264,5632,Rue de la Croix-Rouge 67,IT,2264
2265,5634,Hirschengraben 75,FR,2265
2266,5636,Rue de la Croix-Rouge 2,IT,2266
2267,5637,Werdstrasse 10,FR,2267
2268,5637,Place de l'hôtel 62,IT,2268
2269,5642,Rue de la Croix-Rouge 21,IT,2269
2270,5643,Tellstrasse 96,IT,2270
2271,5643,Place de l'hôtel 27,DE,2271
2272,5643,Poststrasse 55,IT,2272
2273,5644,Tellstrasse 10,DE,2273
2274,5645,Industriestrasse 58,DE,2274
2275,5645,Morgartenstrasse 57,FR,2275
2276,5646,Via Trevano 40,FR,2276
2277,5647,Werdstrasse 65,DE,2277
2278,5702,Marktplatz 71,DE,2278
2279,5703,Rue de la Croix-Rouge 38,FR,2279
2280,5704,Place de l'hôtel 88,IT,2280
2281,5705,Rue du Château 74,FR,2281
2282,5706,Werdstrasse 57,DE,2282
2283,5707,Rue de l'hôpital 79,FR,2283
2284,5708,Marktgasse 61,DE,2284
2285,5712,Dufourstrasse 26,IT,2285
2286,5722,Dufourstrasse 96,IT,2286
2287,5723,Via Trevano 61,FR,2287
2288,5724,Usterstrasse 50,DE,2288
2289,5725,Werdstrasse 56,FR,2289
2290,5726,Place de l'hôtel 15,FR,2290
2291,5727,Morgartenstrasse 31,IT,2291
2292,5728,Marktplatz 33,DE,2292
2293,5732,Bahnhofstrasse 42,DE,2293
2294,5733,Place de l'hôtel 4,DE,2294
2295,5734,Usterstrasse 65,DE,2295
2296,5735,Place de l'hôtel 88,DE,2296
2297,5736,Marktgasse 20,DE,2297
2298,5737,Place de l'hôtel 5,IT,2298
2299,5742,Winkelriedstrasse 70,IT,2299
2300,5745,Morgartenstrasse 56,DE,2300
2301,5746,Zürcherstrasse 67,FR,2301
2302,6000,Piazza Riforma 54,IT,2302
2303,6005,Industriestrasse 2,IT,2303
2304,6010,Poststrasse 16,IT,2304
2305,6010,Marktgasse 15,IT,2305
2306,6012,Dufourstrasse 87,IT,2306
2307,6013,Rue de l'hôpital 87,FR,2307
2308,6016,Morgartenstrasse 36,FR,2308
2309,6017,Rue du Château 27,IT,2309
2310,6018,Piazza Riforma 5,FR,2310
2311,6019,Rue de l'hôpital 99,IT,2311
2312,6020,Winkelriedstrasse 41,IT,2312
2313,6022,Usterstrasse 68,IT,2313
2314,6023,Morgartenstrasse 43,FR,2314
2315,6024,Hirschengraben 85,DE,2315
2316,6025,Rue du Château 19,IT,2316
2317,6026,Rue du Château 22,DE,2317
2318,6027,Usterstrasse 45,IT,2318
2319,6028,Hirschengraben 83,FR,2319
2320,6030,Zürcherstrasse 20,IT,2320
2321,6032,Piazza Riforma 87,IT,2321
2322,6033,Rue de la Croix-Rouge 94,IT,2322
2323,6034,Winkelriedstrasse 76,DE,2323
2324,6035,Piazza Riforma 8,IT,2324
2325,6036,Bahnhofstrasse 86,FR,2325
2326,6037,Bärenplatz 60,FR,2326
2327,6038,Rue de l'hôpital 27,IT,2327
2328,6038,Industriestrasse 73,IT,2328
2329,6039,Poststrasse 40,IT,2329
2330,6042,Winkelriedstrasse 69,IT,2330
2331,6043,Dufourstrasse 50,FR,2331
2332,6044,Morgartenstrasse 52,IT,2332
2333,6045,Rue de l'hôpital 92,FR,2333
2334,6047,Rue de l'hôpital 27,DE,2334
2335,6048,Tellstrasse 59,FR,2335
2336,6052,Marktgasse 9,IT,2336
2337,6053,Tellstrasse 26,IT,2337
2338,6055,Rue de l'hôpital 70,IT,2338
2339,6056,Winkelriedstrasse 19,FR,2339
2340,6060,Bärenplatz 60,DE,2340
2341,6060,Zürcherstrasse 49,IT,2341
2342,6062,Usterstrasse 69,DE,2342
2343,6063,Tellstrasse 18,IT,2343
2344,6064,Hirschengraben 95,FR,2344
2345,6066,Morgartenstrasse 23,DE,2345
2346,6067,Marktplatz 72,FR,2346
2347,6068,Werdstrasse 94,FR,2347
2348,6072,Bahnhofstrasse 82,FR,2348
2349,6073,Dufourstrasse 19,DE,2349
2350,6074,Rue de la Croix-Rouge 79,DE,2350
2351,6078,Marktgasse 33,FR,2351
2352,6078,Tellstrasse 64,IT,2352
2353,6083,Rue de la Croix-Rouge 11,DE,2353
2354,6084,Piazza Riforma 97,FR,2354
2355,6085,Industriestrasse 13,FR,2355
2356,6086,Dufourstrasse 57,FR,2356
2357,6102,Bahnhofstrasse 47,IT,2357
2358,6103,Tellstrasse 44,DE,2358
2359,6105,Usterstrasse 77,DE,2359
2360,6106,Hirschengraben 88,FR,2360
2361,6110,Tellstrasse 73,IT,2361
2362,6110,Via Trevano 52,DE,2362
2363,6112,Werdstrasse 7,DE,2363
2364,6113,Rue de l'hôpital 53,FR,2364
2365,6114,Marktplatz 81,IT,2365
2366,6122,Industriestrasse 24,DE,2366
2367,6123,Winkelriedstrasse 15,DE,2367
2368,6125,Hirschengraben 25,IT,2368
2369,6126,Piazza Riforma 58,DE,2369
2370,6130,Usterstrasse 73,FR,2370
2371,6132,Winkelriedstrasse 83,IT,2371
2372,6133,Bahnhofstrasse 47,IT,2372
2373,6142,Piazza Riforma 42,DE,2373
2374,6143,Rue de l'hôpital 86,DE,2374
2375,6144,Rue du Château 83,IT,2375
2376,6145,Werdstrasse 77,DE,2376
2377,6146,Morgartenstrasse 17,DE,2377
2378,6147,Tellstrasse 4,FR,2378
2379,6152,Bahnhofstrasse 75,FR,2379
2380,6153,Piazza Riforma 91,IT,2380
2381,6154,Usterstrasse 20,IT,2381
2382,6156,Zürcherstrasse 85,DE,2382
2383,6156,Rue du Château 24,IT,2383
2384,6162,Piazza Riforma 89,IT,2384
2385,6162,Zürcherstrasse 19,FR,2385
2386,6162,Marktplatz 56,FR,2386
2387,6163,Piazza Riforma 72,DE,2387
2388,6166,Dufourstrasse 14,DE,2388
2389,6167,Piazza Riforma 51,FR,2389
2390,6170,Tellstrasse 55,FR,2390
2391,6173,Zürcherstrasse 58,FR,2391
2392,6174,Poststrasse 91,FR,2392
2393,6182,Marktplatz 78,DE,2393
2394,6192,Morgartenstrasse 61,FR,2394
2395,6196,Rue du Château 81,DE,2395
2396,6197,Industriestrasse 20,FR,2396
2397,6203,Usterstrasse 75,IT,2397
2398,6204,Marktgasse 65,IT,2398
2399,6205,Rue de la Croix-Rouge 92,IT,2399
2400,6206,Marktplatz 95,IT,2400
2401,6207,Marktplatz 60,IT,2401
2402,6208,Tellstrasse 6,IT,2402
2403,6210,Marktplatz 55,DE,2403
2404,6211,Morgartenstrasse 19,IT,2404
2405,6212,Dufourstrasse 53,FR,2405
2406,6212,Poststrasse 23,IT,2406
2407,6213,Bärenplatz 16,IT,2407
2408,6214,Bahnhofstrasse 26,FR,2408
2409,6215,Hirschengraben 30,FR,2409
2410,6215,Via Trevano 4,DE,2410
2411,6216,Morgartenstrasse 10,IT,2411
2412,6217,Winkelriedstrasse 1,DE,2412
2413,6218,Rue du Château 45,DE,2413
2414,6221,Werdstrasse 22,FR,2414
2415,6222,Bahnhofstrasse 24,IT,2415
2416,6231,Bahnhofstrasse 88,DE,2416
2417,6232,Piazza Riforma 33,IT,2417
2418,6233,Werdstrasse 53,IT,2418
2419,6234,Poststrasse 71,DE,2419
2420,6234,Winkelriedstrasse 14,IT,2420
2421,6235,Tellstrasse 44,DE,2421
2422,6236,Marktgasse 37,DE,2422
2423,6242,Werdstrasse 16,IT,2423
2424,6243,Place de l'hôtel 64,IT,2424
2425,6244,Tellstrasse 65,FR,2425
2426,6245,Werdstrasse 36,FR,2426
2427,6246,Bahnhofstrasse 18,IT,2427
2428,6247,Marktgasse 2,FR,2428
2429,6248,Tellstrasse 68,DE,2429
2430,6252,Hirschengraben 93,IT,2430
2431,6253,Place de l'hôtel 48,DE,2431
2432,6260,Hirschengraben 33,IT,2432
2433,6260,Morgartenstrasse 33,FR,2433
2434,6260,Marktgasse 77,IT,2434
2435,6260,Werdstrasse 10,DE,2435
2436,6262,Poststrasse 100,FR,2436
2437,6263,Via Trevano 25,FR,2437
2438,6264,Piazza Riforma 69,DE,2438
2439,6265,Place de l'hôtel 1,IT,2439
2440,6274,Winkelriedstrasse 51,DE,2440
2441,6275,Marktgasse 22,FR,2441
2442,6276,Marktplatz 56,DE,2442
2443,6277,Rue de la Croix-Rouge 81,FR,2443
2444,6277,Zürcherstrasse 22,DE,2444
2445,6280,Poststrasse 42,FR,2445
2446,6280,Marktgasse 29,DE,2446
2447,6283,Hirschengraben 57,IT,2447
2448,6284,Rue de la Croix-Rouge 40,IT,2448
2449,6284,Via Trevano 65,IT,2449
2450,6285,Rue du Château 59,DE,2450
2451,6285,Marktplatz 80,DE,2451
2452,6286,Industriestrasse 2,FR,2452
2453,6287,Werdstrasse 57,DE,2453
2454,6288,Zürcherstrasse 11,FR,2454
2455,6289,Poststrasse 77,DE,2455
2456,6289,Tellstrasse 73,FR,2456
2457,6294,Tellstrasse 50,FR,2457
2458,6295,Marktgasse 67,IT,2458
2459,6300,Poststrasse 37,IT,2459
2460,6300,Marktplatz 37,FR,2460
2461,6312,Via Trevano 81,FR,2461
2462,6313,Industriestrasse 17,DE,2462
2463,6313,Morgartenstrasse 47,FR,2463
2464,6313,Dufourstrasse 50,FR,2464
2465,6314,Poststrasse 1,IT,2465
2466,6314,Marktgasse 92,IT,2466
2467,6315,Usterstrasse 77,IT,2467
2468,6315,Usterstrasse 64,DE,2468
2469,6315,Rue de l'hôpital 78,DE,2469
2470,6317,Bärenplatz 12,IT,2470
2471,6318,Tellstrasse 70,IT,2471
2472,6319,Bahnhofstrasse 95,IT,2472
2473,6330,Werdstrasse 4,IT,2473
2474,6331,Place de l'hôtel 48,DE,2474
2475,6332,Piazza Riforma 29,DE,2475
2476,6333,Dufourstrasse 40,IT,2476
2477,6340,Tellstrasse 92,FR,2477
2478,6340,Usterstrasse 51,IT,2478
2479,6343,Hirschengraben 84,IT,2479
2480,6343,Marktgasse 46,IT,2480
2481,6343,Bahnhofstrasse 85,IT,2481
2482,6343,Werdstrasse 81,DE,2482
2483,6344,Hirschengraben 63,DE,2483
2484,6345,Bärenplatz 2,DE,2484
2485,6353,Piazza Riforma 65,IT,2485
2486,6354,Hirschengraben 89,DE,2486
2487,6356,Hirschengraben 99,IT,2487
2488,6362,Marktplatz 2,IT,2488
2489,6363,Tellstrasse 45,IT,2489
2490,6363,Tellstrasse 47,DE,2490
2491,6363,Marktplatz 59,IT,2491
2492,6365,Industriestrasse 2,IT,2492
2493,6370,Bärenplatz 92,IT,2493
2494,6370,Rue de la Croix-Rouge 90,FR,2494
2495,6372,Hirschengraben 60,IT,2495
2496,6373,Place de l'hôtel 69,IT,2496
2497,6374,Tellstrasse 75,DE,2497
2498,6375,Bärenplatz 64,DE,2498
2499,6376,Bärenplatz 76,IT,2499
2500,6377,Marktplatz 75,DE,2500
2501,6382,Rue de la Croix-Rouge 85,IT,2501
2502,6383,Bahnhofstrasse 63,IT,2502
2503,6383,Marktgasse 67,IT,2503
2504,6383,Winkelriedstrasse 92,DE,2504
2505,6383,Hirschengraben 53,IT,2505
2506,6386,Usterstrasse 100,DE,2506
2507,6387,Marktplatz 68,IT,2507
2508,6388,Place de l'hôtel 44,IT,2508
2509,6390,Tellstrasse 17,FR,2509
2510,6402,Winkelriedstrasse 47,DE,2510
2511,6403,Rue du Château 87,IT,2511
2512,6404,Marktgasse 57,IT,2512
2513,6405,Via Trevano 54,FR,2513
2514,6410,Morgartenstrasse 87,IT,2514
2515,6410,Rue de l'hôpital 81,DE,2515
2516,6410,Rue de la Croix-Rouge 99,IT,2516
2517,6410,Piazza Riforma 24,FR,2517
2518,6410,Winkelriedstrasse 67,IT,2518
2519,6414,Rue du Château 34,DE,2519
2520,6415,Rue de la Croix-Rouge 76,IT,2520
2521,6416,Marktplatz 83,IT,2521
2522,6417,Via Trevano 2,DE,2522
2523,6418,Hirschengraben 85,DE,2523
2524,6422,Hirschengraben 42,IT,2524
2525,6423,Industriestrasse 83,DE,2525
2526,6424,Marktplatz 67,FR,2526
2527,6430,Rue du Château 94,DE,2527
2528,6432,Bahnhofstrasse 73,FR,2528
