id,password,username,email
3199,12345,Miralago_Graubünden_admin,mail_miralago@graubünden.ch
3200,12345,Brusio_Graubünden_admin,mail_brusio@graubünden.ch
3201,12345,Campocologno_Graubünden_admin,mail_campocologno@graubünden.ch
3202,12345,Li_Curt_Graubünden_admin,mail_li_curt@graubünden.ch
3203,12345,Le_Prese_Graubünden_admin,mail_le_prese@graubünden.ch
3204,12345,Viano_Graubünden_admin,mail_viano@graubünden.ch
3205,12345,Campascio_Graubünden_admin,mail_campascio@graubünden.ch
3206,12345,Zürich_Zürich_admin,mail_zürich@zürich.ch
3207,12345,Gockhausen_Zürich_admin,mail_gockhausen@zürich.ch
3208,12345,Oberengstringen_Zürich_admin,mail_oberengstringen@zürich.ch
3209,12345,Unterengstringen_Zürich_admin,mail_unterengstringen@zürich.ch
3210,12345,Weiningen_ZH_Zürich_admin,mail_weiningen_zh@zürich.ch
3211,12345,Regensdorf_Zürich_admin,mail_regensdorf@zürich.ch
3212,12345,Watt_Zürich_admin,mail_watt@zürich.ch
3213,12345,Adlikon_b. Regensdorf_Zürich_admin,mail_adlikon_b. regensdorf@zürich.ch
3214,12345,Buchs_ZH_Zürich_admin,mail_buchs_zh@zürich.ch
3215,12345,Dällikon_Zürich_admin,mail_dällikon@zürich.ch
3216,12345,Kloster_Fahr_Aargau_admin,mail_kloster_fahr@aargau.ch
3217,12345,Otelfingen_Zürich_admin,mail_otelfingen@zürich.ch
3218,12345,Boppelsen_Zürich_admin,mail_boppelsen@zürich.ch
3219,12345,Dänikon_ZH_Zürich_admin,mail_dänikon_zh@zürich.ch
3220,12345,Hüttikon_Zürich_admin,mail_hüttikon@zürich.ch
3221,12345,Fällanden_Zürich_admin,mail_fällanden@zürich.ch
3222,12345,Pfaffhausen_Zürich_admin,mail_pfaffhausen@zürich.ch
3223,12345,Benglen_Zürich_admin,mail_benglen@zürich.ch
3224,12345,Binz_Zürich_admin,mail_binz@zürich.ch
3225,12345,Ebmatingen_Zürich_admin,mail_ebmatingen@zürich.ch
3226,12345,Maur_Zürich_admin,mail_maur@zürich.ch
3227,12345,Zollikerberg_Zürich_admin,mail_zollikerberg@zürich.ch
3228,12345,Zumikon_Zürich_admin,mail_zumikon@zürich.ch
3229,12345,Forch_Zürich_admin,mail_forch@zürich.ch
3230,12345,Hinteregg_Zürich_admin,mail_hinteregg@zürich.ch
3231,12345,Egg_b. Zürich_Zürich_admin,mail_egg_b. zürich@zürich.ch
3232,12345,Esslingen_Zürich_admin,mail_esslingen@zürich.ch
3233,12345,Adliswil_Zürich_admin,mail_adliswil@zürich.ch
3234,12345,Sihlbrugg_Station_Zürich_admin,mail_sihlbrugg_station@zürich.ch
3235,12345,Sihlwald_Zürich_admin,mail_sihlwald@zürich.ch
3236,12345,Langnau_am Albis_Zürich_admin,mail_langnau_am albis@zürich.ch
3237,12345,Gattikon_Zürich_admin,mail_gattikon@zürich.ch
3238,12345,Uitikon_Waldegg_Zürich_admin,mail_uitikon_waldegg@zürich.ch
3239,12345,Uetliberg_Zürich_admin,mail_uetliberg@zürich.ch
3240,12345,Stallikon_Zürich_admin,mail_stallikon@zürich.ch
3241,12345,Glattpark_(Opfikon)_Zürich_admin,mail_glattpark_(opfikon)@zürich.ch
3242,12345,Glattbrugg_Zürich_admin,mail_glattbrugg@zürich.ch
3243,12345,Opfikon_Zürich_admin,mail_opfikon@zürich.ch
3244,12345,Rümlang_Zürich_admin,mail_rümlang@zürich.ch
3245,12345,Oberglatt_ZH_Zürich_admin,mail_oberglatt_zh@zürich.ch
3246,12345,Niederhasli_Zürich_admin,mail_niederhasli@zürich.ch
3247,12345,Oberhasli_Zürich_admin,mail_oberhasli@zürich.ch
3248,12345,Dielsdorf_Zürich_admin,mail_dielsdorf@zürich.ch
3249,12345,Regensberg_Zürich_admin,mail_regensberg@zürich.ch
3250,12345,Steinmaur_Zürich_admin,mail_steinmaur@zürich.ch
3251,12345,Bachs_Zürich_admin,mail_bachs@zürich.ch
3252,12345,Oberweningen_Zürich_admin,mail_oberweningen@zürich.ch
3253,12345,Schleinikon_Zürich_admin,mail_schleinikon@zürich.ch
3254,12345,Schöfflisdorf_Zürich_admin,mail_schöfflisdorf@zürich.ch
3255,12345,Niederweningen_Zürich_admin,mail_niederweningen@zürich.ch
3256,12345,Niederglatt_ZH_Zürich_admin,mail_niederglatt_zh@zürich.ch
3257,12345,Neerach_Zürich_admin,mail_neerach@zürich.ch
3258,12345,Stadel_b. Niederglatt_Zürich_admin,mail_stadel_b. niederglatt@zürich.ch
3259,12345,Windlach_Zürich_admin,mail_windlach@zürich.ch
3260,12345,Bülach_Zürich_admin,mail_bülach@zürich.ch
3261,12345,Höri_Zürich_admin,mail_höri@zürich.ch
3262,12345,Hochfelden_Zürich_admin,mail_hochfelden@zürich.ch
3263,12345,Bachenbülach_Zürich_admin,mail_bachenbülach@zürich.ch
3264,12345,Winkel_Zürich_admin,mail_winkel@zürich.ch
3265,12345,Weiach_Zürich_admin,mail_weiach@zürich.ch
3266,12345,Zweidlen_Zürich_admin,mail_zweidlen@zürich.ch
3267,12345,Glattfelden_Zürich_admin,mail_glattfelden@zürich.ch
3268,12345,Eglisau_Zürich_admin,mail_eglisau@zürich.ch
3269,12345,Hüntwangen_Zürich_admin,mail_hüntwangen@zürich.ch
3270,12345,Wasterkingen_Zürich_admin,mail_wasterkingen@zürich.ch
3271,12345,Wil_ZH_Zürich_admin,mail_wil_zh@zürich.ch
3272,12345,Rafz_Zürich_admin,mail_rafz@zürich.ch
3273,12345,Schaffhausen_Schaffhausen_admin,mail_schaffhausen@schaffhausen.ch
3274,12345,Neuhausen_am Rheinfall_Schaffhausen_admin,mail_neuhausen_am rheinfall@schaffhausen.ch
3275,12345,Nohl_Zürich_admin,mail_nohl@zürich.ch
3276,12345,Neunkirch_Schaffhausen_admin,mail_neunkirch@schaffhausen.ch
3277,12345,Gächlingen_Schaffhausen_admin,mail_gächlingen@schaffhausen.ch
3278,12345,Hallau_Schaffhausen_admin,mail_hallau@schaffhausen.ch
3279,12345,Oberhallau_Schaffhausen_admin,mail_oberhallau@schaffhausen.ch
3280,12345,Wilchingen_Schaffhausen_admin,mail_wilchingen@schaffhausen.ch
3281,12345,Osterfingen_Schaffhausen_admin,mail_osterfingen@schaffhausen.ch
3282,12345,Trasadingen_Schaffhausen_admin,mail_trasadingen@schaffhausen.ch
3283,12345,Beringen_Schaffhausen_admin,mail_beringen@schaffhausen.ch
3284,12345,Guntmadingen_Schaffhausen_admin,mail_guntmadingen@schaffhausen.ch
3285,12345,Löhningen_Schaffhausen_admin,mail_löhningen@schaffhausen.ch
3286,12345,Siblingen_Schaffhausen_admin,mail_siblingen@schaffhausen.ch
3287,12345,Schleitheim_Schaffhausen_admin,mail_schleitheim@schaffhausen.ch
3288,12345,Beggingen_Schaffhausen_admin,mail_beggingen@schaffhausen.ch
3289,12345,Hemmental_Schaffhausen_admin,mail_hemmental@schaffhausen.ch
3290,12345,Merishausen_Schaffhausen_admin,mail_merishausen@schaffhausen.ch
3291,12345,Bargen_SH_Schaffhausen_admin,mail_bargen_sh@schaffhausen.ch
3292,12345,Stetten_SH_Schaffhausen_admin,mail_stetten_sh@schaffhausen.ch
3293,12345,Lohn_SH_Schaffhausen_admin,mail_lohn_sh@schaffhausen.ch
3294,12345,Opfertshofen_SH_Schaffhausen_admin,mail_opfertshofen_sh@schaffhausen.ch
3295,12345,Büttenhardt_Schaffhausen_admin,mail_büttenhardt@schaffhausen.ch
3296,12345,Büsingen_Büsingen_admin,mail_büsingen@büsingen.ch
3297,12345,Dörflingen_Schaffhausen_admin,mail_dörflingen@schaffhausen.ch
3298,12345,Thayngen_Schaffhausen_admin,mail_thayngen@schaffhausen.ch
3299,12345,Barzheim_Schaffhausen_admin,mail_barzheim@schaffhausen.ch
3300,12345,Hofen_SH_Schaffhausen_admin,mail_hofen_sh@schaffhausen.ch
3301,12345,Bibern_SH_Schaffhausen_admin,mail_bibern_sh@schaffhausen.ch
3302,12345,Altdorf_SH_Schaffhausen_admin,mail_altdorf_sh@schaffhausen.ch
3303,12345,Feuerthalen_Zürich_admin,mail_feuerthalen@zürich.ch
3304,12345,Langwiesen_Zürich_admin,mail_langwiesen@zürich.ch
3305,12345,Flurlingen_Zürich_admin,mail_flurlingen@zürich.ch
3306,12345,Uhwiesen_Zürich_admin,mail_uhwiesen@zürich.ch
3307,12345,Schlatt_TG_Thurgau_admin,mail_schlatt_tg@thurgau.ch
3308,12345,Willisdorf_Thurgau_admin,mail_willisdorf@thurgau.ch
3309,12345,Diessenhofen_Thurgau_admin,mail_diessenhofen@thurgau.ch
3310,12345,Basadingen_Thurgau_admin,mail_basadingen@thurgau.ch
3311,12345,Schlattingen_Thurgau_admin,mail_schlattingen@thurgau.ch
3312,12345,Kaltenbach_Thurgau_admin,mail_kaltenbach@thurgau.ch
3313,12345,Etzwilen_Thurgau_admin,mail_etzwilen@thurgau.ch
3314,12345,Wagenhausen_Thurgau_admin,mail_wagenhausen@thurgau.ch
3315,12345,Rheinklingen_Thurgau_admin,mail_rheinklingen@thurgau.ch
3316,12345,Stein_am Rhein_Schaffhausen_admin,mail_stein_am rhein@schaffhausen.ch
3317,12345,Hemishofen_Schaffhausen_admin,mail_hemishofen@schaffhausen.ch
3318,12345,Ramsen_Schaffhausen_admin,mail_ramsen@schaffhausen.ch
3319,12345,Buch_SH_Schaffhausen_admin,mail_buch_sh@schaffhausen.ch
3320,12345,Eschenz_Thurgau_admin,mail_eschenz@thurgau.ch
3321,12345,Mammern_Thurgau_admin,mail_mammern@thurgau.ch
3322,12345,Steckborn_Thurgau_admin,mail_steckborn@thurgau.ch
3323,12345,Berlingen_Thurgau_admin,mail_berlingen@thurgau.ch
3324,12345,Salenstein_Thurgau_admin,mail_salenstein@thurgau.ch
3325,12345,Mannenbach-Salenstein_Thurgau_admin,mail_mannenbach-salenstein@thurgau.ch
3326,12345,Fruthwilen_Thurgau_admin,mail_fruthwilen@thurgau.ch
3327,12345,Ermatingen_Thurgau_admin,mail_ermatingen@thurgau.ch
3328,12345,Triboltingen_Thurgau_admin,mail_triboltingen@thurgau.ch
3329,12345,Gottlieben_Thurgau_admin,mail_gottlieben@thurgau.ch
3330,12345,Tägerwilen_Thurgau_admin,mail_tägerwilen@thurgau.ch
3331,12345,Kreuzlingen_Thurgau_admin,mail_kreuzlingen@thurgau.ch
3332,12345,Kloten_Zürich_admin,mail_kloten@zürich.ch
3333,12345,Bassersdorf_Zürich_admin,mail_bassersdorf@zürich.ch
3334,12345,Wallisellen_Zürich_admin,mail_wallisellen@zürich.ch
3335,12345,Dietlikon_Zürich_admin,mail_dietlikon@zürich.ch
3336,12345,Brüttisellen_Zürich_admin,mail_brüttisellen@zürich.ch
3337,12345,Ottikon_b. Kemptthal_Zürich_admin,mail_ottikon_b. kemptthal@zürich.ch
3338,12345,Effretikon_Zürich_admin,mail_effretikon@zürich.ch
3339,12345,Agasul_Zürich_admin,mail_agasul@zürich.ch
3340,12345,Illnau_Zürich_admin,mail_illnau@zürich.ch
3341,12345,Nürensdorf_Zürich_admin,mail_nürensdorf@zürich.ch
3342,12345,Kemptthal_Zürich_admin,mail_kemptthal@zürich.ch
3343,12345,Grafstal_Zürich_admin,mail_grafstal@zürich.ch
3344,12345,Brütten_Zürich_admin,mail_brütten@zürich.ch
3345,12345,Winterberg_ZH_Zürich_admin,mail_winterberg_zh@zürich.ch
3346,12345,Kyburg_Zürich_admin,mail_kyburg@zürich.ch
3347,12345,Lindau_Zürich_admin,mail_lindau@zürich.ch
3348,12345,Tagelswangen_Zürich_admin,mail_tagelswangen@zürich.ch
3349,12345,Fehraltorf_Zürich_admin,mail_fehraltorf@zürich.ch
3350,12345,Madetswil_Zürich_admin,mail_madetswil@zürich.ch
3351,12345,Hermatswil_Zürich_admin,mail_hermatswil@zürich.ch
3352,12345,Pfäffikon_ZH_Zürich_admin,mail_pfäffikon_zh@zürich.ch
3353,12345,Auslikon_Zürich_admin,mail_auslikon@zürich.ch
3354,12345,Russikon_Zürich_admin,mail_russikon@zürich.ch
3355,12345,Hittnau_Zürich_admin,mail_hittnau@zürich.ch
3356,12345,Hinwil_Zürich_admin,mail_hinwil@zürich.ch
3357,12345,Wernetshausen_Zürich_admin,mail_wernetshausen@zürich.ch
3358,12345,Bäretswil_Zürich_admin,mail_bäretswil@zürich.ch
3359,12345,Adetswil_Zürich_admin,mail_adetswil@zürich.ch
3360,12345,Ricketwil_(Winterthur)_Zürich_admin,mail_ricketwil_(winterthur)@zürich.ch
3361,12345,Elsau_Zürich_admin,mail_elsau@zürich.ch
3362,12345,Elgg_Zürich_admin,mail_elgg@zürich.ch
3363,12345,Hofstetten_ZH_Zürich_admin,mail_hofstetten_zh@zürich.ch
3364,12345,Aadorf_Thurgau_admin,mail_aadorf@thurgau.ch
3365,12345,Ettenhausen_TG_Thurgau_admin,mail_ettenhausen_tg@thurgau.ch
3366,12345,Guntershausen_b. Aadorf_Thurgau_admin,mail_guntershausen_b. aadorf@thurgau.ch
3367,12345,Wallenwil_Thurgau_admin,mail_wallenwil@thurgau.ch
3368,12345,Eschlikon_TG_Thurgau_admin,mail_eschlikon_tg@thurgau.ch
3369,12345,Balterswil_Thurgau_admin,mail_balterswil@thurgau.ch
3370,12345,Bichelsee_Thurgau_admin,mail_bichelsee@thurgau.ch
3371,12345,Busswil_TG_Thurgau_admin,mail_busswil_tg@thurgau.ch
3372,12345,Sirnach_Thurgau_admin,mail_sirnach@thurgau.ch
3373,12345,Wiezikon_b. Sirnach_Thurgau_admin,mail_wiezikon_b. sirnach@thurgau.ch
3374,12345,Oberwangen_TG_Thurgau_admin,mail_oberwangen_tg@thurgau.ch
3375,12345,Dussnang_Thurgau_admin,mail_dussnang@thurgau.ch
3376,12345,Fischingen_Thurgau_admin,mail_fischingen@thurgau.ch
3377,12345,Au_TG_Thurgau_admin,mail_au_tg@thurgau.ch
3378,12345,Winterthur_Zürich_admin,mail_winterthur@zürich.ch
3379,12345,Reutlingen_(Winterthur)_Zürich_admin,mail_reutlingen_(winterthur)@zürich.ch
3380,12345,Stadel_(Winterthur)_Zürich_admin,mail_stadel_(winterthur)@zürich.ch
3381,12345,Aesch_(Neftenbach)_Zürich_admin,mail_aesch_(neftenbach)@zürich.ch
3382,12345,Riet_(Neftenbach)_Zürich_admin,mail_riet_(neftenbach)@zürich.ch
3383,12345,Hünikon_(Neftenbach)_Zürich_admin,mail_hünikon_(neftenbach)@zürich.ch
3384,12345,Neftenbach_Zürich_admin,mail_neftenbach@zürich.ch
3385,12345,Buch_am Irchel_Zürich_admin,mail_buch_am irchel@zürich.ch
3386,12345,Berg_am Irchel_Zürich_admin,mail_berg_am irchel@zürich.ch
3387,12345,Gräslikon_Zürich_admin,mail_gräslikon@zürich.ch
3388,12345,Flaach_Zürich_admin,mail_flaach@zürich.ch
3389,12345,Schlatt_b. Winterthur_Zürich_admin,mail_schlatt_b. winterthur@zürich.ch
3390,12345,Dättlikon_Zürich_admin,mail_dättlikon@zürich.ch
3391,12345,Pfungen_Zürich_admin,mail_pfungen@zürich.ch
3392,12345,Embrach_Zürich_admin,mail_embrach@zürich.ch
3393,12345,Oberembrach_Zürich_admin,mail_oberembrach@zürich.ch
3394,12345,Lufingen_Zürich_admin,mail_lufingen@zürich.ch
3395,12345,Freienstein_Zürich_admin,mail_freienstein@zürich.ch
3396,12345,Rorbas_Zürich_admin,mail_rorbas@zürich.ch
3397,12345,Teufen_ZH_Zürich_admin,mail_teufen_zh@zürich.ch
3398,12345,Hettlingen_Zürich_admin,mail_hettlingen@zürich.ch
3399,12345,Henggart_Zürich_admin,mail_henggart@zürich.ch
3400,12345,Dachsen_Zürich_admin,mail_dachsen@zürich.ch
3401,12345,Andelfingen_Zürich_admin,mail_andelfingen@zürich.ch
3402,12345,Kleinandelfingen_Zürich_admin,mail_kleinandelfingen@zürich.ch
3403,12345,Adlikon_b. Andelfingen_Zürich_admin,mail_adlikon_b. andelfingen@zürich.ch
3404,12345,Alten_Zürich_admin,mail_alten@zürich.ch
3405,12345,Buchberg_Schaffhausen_admin,mail_buchberg@schaffhausen.ch
3406,12345,Rüdlingen_Schaffhausen_admin,mail_rüdlingen@schaffhausen.ch
3407,12345,Humlikon_Zürich_admin,mail_humlikon@zürich.ch
3408,12345,Dorf_Zürich_admin,mail_dorf@zürich.ch
3409,12345,Volken_Zürich_admin,mail_volken@zürich.ch
3410,12345,Marthalen_Zürich_admin,mail_marthalen@zürich.ch
3411,12345,Oerlingen_Zürich_admin,mail_oerlingen@zürich.ch
3412,12345,Rheinau_Zürich_admin,mail_rheinau@zürich.ch
3413,12345,Benken_ZH_Zürich_admin,mail_benken_zh@zürich.ch
3414,12345,Ellikon_am Rhein_Zürich_admin,mail_ellikon_am rhein@zürich.ch
3415,12345,Rudolfingen_Zürich_admin,mail_rudolfingen@zürich.ch
3416,12345,Wildensbuch_Zürich_admin,mail_wildensbuch@zürich.ch
3417,12345,Trüllikon_Zürich_admin,mail_trüllikon@zürich.ch
3418,12345,Truttikon_Zürich_admin,mail_truttikon@zürich.ch
3419,12345,Waltalingen_Zürich_admin,mail_waltalingen@zürich.ch
3420,12345,Guntalingen_Zürich_admin,mail_guntalingen@zürich.ch
3421,12345,Rutschwil_(Dägerlen)_Zürich_admin,mail_rutschwil_(dägerlen)@zürich.ch
3422,12345,Dägerlen_Zürich_admin,mail_dägerlen@zürich.ch
3423,12345,Oberwil_(Dägerlen)_Zürich_admin,mail_oberwil_(dägerlen)@zürich.ch
3424,12345,Berg_(Dägerlen)_Zürich_admin,mail_berg_(dägerlen)@zürich.ch
3425,12345,Bänk_(Dägerlen)_Zürich_admin,mail_bänk_(dägerlen)@zürich.ch
3426,12345,Seuzach_Zürich_admin,mail_seuzach@zürich.ch
3427,12345,Dinhard_Zürich_admin,mail_dinhard@zürich.ch
3428,12345,Ossingen_Zürich_admin,mail_ossingen@zürich.ch
3429,12345,Unterstammheim_Zürich_admin,mail_unterstammheim@zürich.ch
3430,12345,Oberstammheim_Zürich_admin,mail_oberstammheim@zürich.ch
3431,12345,Thalheim_an der Thur_Zürich_admin,mail_thalheim_an der thur@zürich.ch
3432,12345,Altikon_Zürich_admin,mail_altikon@zürich.ch
3433,12345,Sennhof_(Winterthur)_Zürich_admin,mail_sennhof_(winterthur)@zürich.ch
3434,12345,Kollbrunn_Zürich_admin,mail_kollbrunn@zürich.ch
3435,12345,Neschwil_Zürich_admin,mail_neschwil@zürich.ch
3436,12345,Theilingen_Zürich_admin,mail_theilingen@zürich.ch
3437,12345,Weisslingen_Zürich_admin,mail_weisslingen@zürich.ch
3438,12345,Rikon_im Tösstal_Zürich_admin,mail_rikon_im tösstal@zürich.ch
3439,12345,Rämismühle_Zürich_admin,mail_rämismühle@zürich.ch
3440,12345,Zell_ZH_Zürich_admin,mail_zell_zh@zürich.ch
3441,12345,Turbenthal_Zürich_admin,mail_turbenthal@zürich.ch
3442,12345,Wildberg_Zürich_admin,mail_wildberg@zürich.ch
3443,12345,Wila_Zürich_admin,mail_wila@zürich.ch
3444,12345,Saland_Zürich_admin,mail_saland@zürich.ch
3445,12345,Bauma_Zürich_admin,mail_bauma@zürich.ch
3446,12345,Schmidrüti_Zürich_admin,mail_schmidrüti@zürich.ch
3447,12345,Steg_im Tösstal_Zürich_admin,mail_steg_im tösstal@zürich.ch
3448,12345,Fischenthal_Zürich_admin,mail_fischenthal@zürich.ch
3449,12345,Gibswil-Ried_Zürich_admin,mail_gibswil-ried@zürich.ch
3450,12345,Sternenberg_Zürich_admin,mail_sternenberg@zürich.ch
3451,12345,Frauenfeld_Thurgau_admin,mail_frauenfeld@thurgau.ch
3452,12345,Gerlikon_Thurgau_admin,mail_gerlikon@thurgau.ch
3453,12345,Dettighofen_Thurgau_admin,mail_dettighofen@thurgau.ch
3454,12345,Pfyn_Thurgau_admin,mail_pfyn@thurgau.ch
3455,12345,Lanzenneunforn_Thurgau_admin,mail_lanzenneunforn@thurgau.ch
3456,12345,Hörhausen_Thurgau_admin,mail_hörhausen@thurgau.ch
3457,12345,Homburg_Thurgau_admin,mail_homburg@thurgau.ch
3458,12345,Lustdorf_Thurgau_admin,mail_lustdorf@thurgau.ch
3459,12345,Wetzikon_TG_Thurgau_admin,mail_wetzikon_tg@thurgau.ch
3460,12345,Thundorf_Thurgau_admin,mail_thundorf@thurgau.ch
3461,12345,Amlikon-Bissegg_Thurgau_admin,mail_amlikon-bissegg@thurgau.ch
3462,12345,Häuslenen_Thurgau_admin,mail_häuslenen@thurgau.ch
3463,12345,Aawangen_Thurgau_admin,mail_aawangen@thurgau.ch
3464,12345,Hagenbuch_ZH_Zürich_admin,mail_hagenbuch_zh@zürich.ch
3465,12345,Buch_b. Frauenfeld_Thurgau_admin,mail_buch_b. frauenfeld@thurgau.ch
3466,12345,Uesslingen_Thurgau_admin,mail_uesslingen@thurgau.ch
3467,12345,Niederneunforn_Thurgau_admin,mail_niederneunforn@thurgau.ch
3468,12345,Wilen_b. Neunforn_Thurgau_admin,mail_wilen_b. neunforn@thurgau.ch
3469,12345,Oberneunforn_Thurgau_admin,mail_oberneunforn@thurgau.ch
3470,12345,Weiningen_TG_Thurgau_admin,mail_weiningen_tg@thurgau.ch
3471,12345,Warth_Thurgau_admin,mail_warth@thurgau.ch
3472,12345,Herdern_Thurgau_admin,mail_herdern@thurgau.ch
3473,12345,Hüttwilen_Thurgau_admin,mail_hüttwilen@thurgau.ch
3474,12345,Nussbaumen_TG_Thurgau_admin,mail_nussbaumen_tg@thurgau.ch
3475,12345,Uerschhausen_Thurgau_admin,mail_uerschhausen@thurgau.ch
3476,12345,Wiesendangen_Zürich_admin,mail_wiesendangen@zürich.ch
3477,12345,Bertschikon_Zürich_admin,mail_bertschikon@zürich.ch
3478,12345,Gundetswil_Zürich_admin,mail_gundetswil@zürich.ch
3479,12345,Kefikon_ZH_Zürich_admin,mail_kefikon_zh@zürich.ch
3480,12345,Attikon_Zürich_admin,mail_attikon@zürich.ch
3481,12345,Rickenbach_ZH_Zürich_admin,mail_rickenbach_zh@zürich.ch
3482,12345,Rickenbach_Sulz_Zürich_admin,mail_rickenbach_sulz@zürich.ch
3483,12345,Kefikon_TG_Thurgau_admin,mail_kefikon_tg@thurgau.ch
3484,12345,Islikon_Thurgau_admin,mail_islikon@thurgau.ch
3485,12345,Menzengrüt_Zürich_admin,mail_menzengrüt@zürich.ch
3486,12345,Gachnang_Thurgau_admin,mail_gachnang@thurgau.ch
3487,12345,Ellikon_an der Thur_Zürich_admin,mail_ellikon_an der thur@zürich.ch
3488,12345,Felben-Wellhausen_Thurgau_admin,mail_felben-wellhausen@thurgau.ch
3489,12345,Eschikofen_Thurgau_admin,mail_eschikofen@thurgau.ch
3490,12345,Harenwilen_Thurgau_admin,mail_harenwilen@thurgau.ch
3491,12345,Mettendorf_TG_Thurgau_admin,mail_mettendorf_tg@thurgau.ch
3492,12345,Hüttlingen_Thurgau_admin,mail_hüttlingen@thurgau.ch
3493,12345,Müllheim-Wigoltingen_Thurgau_admin,mail_müllheim-wigoltingen@thurgau.ch
3494,12345,Bonau_Thurgau_admin,mail_bonau@thurgau.ch
3495,12345,Müllheim_Dorf_Thurgau_admin,mail_müllheim_dorf@thurgau.ch
3496,12345,Engwang_Thurgau_admin,mail_engwang@thurgau.ch
3497,12345,Illhart_Thurgau_admin,mail_illhart@thurgau.ch
3498,12345,Lamperswil_TG_Thurgau_admin,mail_lamperswil_tg@thurgau.ch
3499,12345,Wigoltingen_Thurgau_admin,mail_wigoltingen@thurgau.ch
3500,12345,Raperswilen_Thurgau_admin,mail_raperswilen@thurgau.ch
3501,12345,Märstetten_Thurgau_admin,mail_märstetten@thurgau.ch
3502,12345,Ottoberg_Thurgau_admin,mail_ottoberg@thurgau.ch
3503,12345,Lipperswil_Thurgau_admin,mail_lipperswil@thurgau.ch
3504,12345,Engwilen_Thurgau_admin,mail_engwilen@thurgau.ch
3505,12345,Wäldi_Thurgau_admin,mail_wäldi@thurgau.ch
3506,12345,Sonterswil_Thurgau_admin,mail_sonterswil@thurgau.ch
3507,12345,Wagerswil_Thurgau_admin,mail_wagerswil@thurgau.ch
3508,12345,Hattenhausen_Thurgau_admin,mail_hattenhausen@thurgau.ch
3509,12345,Gunterswilen_Thurgau_admin,mail_gunterswilen@thurgau.ch
3510,12345,Hefenhausen_Thurgau_admin,mail_hefenhausen@thurgau.ch
3511,12345,Hugelshofen_Thurgau_admin,mail_hugelshofen@thurgau.ch
3512,12345,Dotnacht_Thurgau_admin,mail_dotnacht@thurgau.ch
3513,12345,Neuwilen_Thurgau_admin,mail_neuwilen@thurgau.ch
3514,12345,Ellighausen_Thurgau_admin,mail_ellighausen@thurgau.ch
3515,12345,Lippoldswilen_Thurgau_admin,mail_lippoldswilen@thurgau.ch
3516,12345,Weinfelden_Thurgau_admin,mail_weinfelden@thurgau.ch
3517,12345,Andhausen_Thurgau_admin,mail_andhausen@thurgau.ch
3518,12345,Graltshausen_Thurgau_admin,mail_graltshausen@thurgau.ch
3519,12345,Guntershausen_b. Berg_Thurgau_admin,mail_guntershausen_b. berg@thurgau.ch
3520,12345,Berg_TG_Thurgau_admin,mail_berg_tg@thurgau.ch
3521,12345,Alterswilen_Thurgau_admin,mail_alterswilen@thurgau.ch
3522,12345,Altishausen_Thurgau_admin,mail_altishausen@thurgau.ch
3523,12345,Siegershausen_Thurgau_admin,mail_siegershausen@thurgau.ch
3524,12345,Illighausen_Thurgau_admin,mail_illighausen@thurgau.ch
3525,12345,Lengwil-Oberhofen_Thurgau_admin,mail_lengwil-oberhofen@thurgau.ch
3526,12345,Istighofen_Thurgau_admin,mail_istighofen@thurgau.ch
3527,12345,Bürglen_TG_Thurgau_admin,mail_bürglen_tg@thurgau.ch
3528,12345,Mauren_TG_Thurgau_admin,mail_mauren_tg@thurgau.ch
3529,12345,Toos_Thurgau_admin,mail_toos@thurgau.ch
3530,12345,Schönholzerswilen_Thurgau_admin,mail_schönholzerswilen@thurgau.ch
3531,12345,Sommeri_Thurgau_admin,mail_sommeri@thurgau.ch
3532,12345,Hagenwil_b. Amriswil_Thurgau_admin,mail_hagenwil_b. amriswil@thurgau.ch
3533,12345,Hefenhofen_Thurgau_admin,mail_hefenhofen@thurgau.ch
3534,12345,Amriswil_Thurgau_admin,mail_amriswil@thurgau.ch
3535,12345,Schocherswil_Thurgau_admin,mail_schocherswil@thurgau.ch
3536,12345,Dozwil_Thurgau_admin,mail_dozwil@thurgau.ch
3537,12345,Götighofen_Thurgau_admin,mail_götighofen@thurgau.ch
3538,12345,Donzhausen_Thurgau_admin,mail_donzhausen@thurgau.ch
3539,12345,Sulgen_Thurgau_admin,mail_sulgen@thurgau.ch
3540,12345,Leimbach_TG_Thurgau_admin,mail_leimbach_tg@thurgau.ch
3541,12345,Opfershofen_TG_Thurgau_admin,mail_opfershofen_tg@thurgau.ch
3542,12345,Happerswil_Thurgau_admin,mail_happerswil@thurgau.ch
3543,12345,Eggethof_Thurgau_admin,mail_eggethof@thurgau.ch
3544,12345,Zuben_Thurgau_admin,mail_zuben@thurgau.ch
3545,12345,Schönenbaumgarten_Thurgau_admin,mail_schönenbaumgarten@thurgau.ch
3546,12345,Herrenhof_Thurgau_admin,mail_herrenhof@thurgau.ch
3547,12345,Birwinken_Thurgau_admin,mail_birwinken@thurgau.ch
3548,12345,Klarsreuti_Thurgau_admin,mail_klarsreuti@thurgau.ch
3549,12345,Mattwil_Thurgau_admin,mail_mattwil@thurgau.ch
3550,12345,Langrickenbach_Thurgau_admin,mail_langrickenbach@thurgau.ch
3551,12345,Andwil_TG_Thurgau_admin,mail_andwil_tg@thurgau.ch
